Data;Onda_Hs_m;Onda_Tp_s;Onda_Dir_graus;Vento_U_m_s;Vento_V_m_s;Vento_Vel_10m_m_s;Vento_Dir_graus;Corr_U_m_s;Corr_V_m_s;Corr_Vel_m_s;Corr_Dir_graus;Heave_Max_m;Pitch_Max_graus;Roll_Max_graus;Status_ULS;Motivo_ULS;Status_SLS_Geral;Motivo_SLS;SLS_Guindaste;SLS_Helicoptero;SLS_Barco_Apoio;SLS_ROV;SLS_Offloading;SLS_Planta
2020-06-07;2.13;7.77;67.4;0.3;-4.2;4.21;274.1;-0.02;-0.09;0.09;257.2;0.09;0.07;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-08;1.32;7.58;78.9;1.07;0.29;1.11;15.5;-0.02;-0.03;0.03;239.0;0.04;0.03;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-09;1.1;7.71;91.2;-0.51;-2.81;2.85;259.8;-0.01;-0.06;0.06;261.7;0.03;0.02;0.06;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-10;1.19;8.27;81.5;-0.63;-2.13;2.22;253.5;-0.01;-0.05;0.05;255.2;0.05;0.03;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-11;1.16;7.88;73.2;-0.2;-3.73;3.74;267.0;0.02;-0.08;0.08;285.8;0.05;0.03;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-12;0.97;7.68;104.3;-0.51;-1.23;1.34;247.4;-0.04;-0.07;0.08;240.2;0.03;0.01;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-13;1.04;9.25;119.2;0.36;-3.92;3.94;275.2;0.01;-0.07;0.07;278.2;0.08;0.0;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-14;2.08;8.42;180.5;0.28;7.02;7.03;87.7;-0.05;0.06;0.08;129.9;0.09;0.09;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-15;2.57;11.91;191.2;-3.36;2.69;4.3;141.3;0.01;0.02;0.03;64.6;0.57;0.12;0.19;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-06-16;2.41;12.05;172.7;-5.68;-1.11;5.79;191.0;-0.03;-0.06;0.07;241.4;0.67;0.11;0.5;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-17;2.41;11.83;133.3;-6.35;-4.11;7.57;212.9;-0.1;-0.16;0.19;237.3;0.59;0.04;0.47;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-18;2.92;15.16;111.2;-4.19;-7.06;8.21;239.3;-0.09;-0.19;0.21;243.8;0.98;0.02;2.05;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Guindaste + Helicoptero + Barco de Apoio;Suspenso;Suspenso;Suspenso;Seguro;Seguro;Segura
2020-06-19;2.32;14.0;102.4;0.43;-5.55;5.56;274.4;-0.05;-0.13;0.14;248.3;1.04;0.03;1.21;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-20;1.52;10.3;93.1;0.16;-4.27;4.27;272.2;-0.01;-0.08;0.08;259.5;0.17;0.09;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-21;1.34;9.64;109.8;-0.05;-4.11;4.11;269.4;-0.01;-0.07;0.07;262.8;0.13;0.02;0.19;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-22;1.18;9.39;97.0;1.27;-2.0;2.37;302.4;-0.02;-0.04;0.04;244.3;0.09;0.03;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-23;0.97;8.73;98.2;-1.8;-1.69;2.47;223.2;-0.04;-0.07;0.08;241.9;0.06;0.03;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-24;1.38;7.57;71.4;-2.94;-5.74;6.45;242.9;-0.04;-0.13;0.14;251.5;0.06;0.04;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-25;1.64;7.47;57.5;-2.02;-6.95;7.24;253.8;-0.04;-0.14;0.15;253.8;0.08;0.05;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-26;1.87;8.05;121.9;0.73;2.72;2.81;74.9;-0.05;0.02;0.05;158.7;0.09;0.0;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-27;2.3;9.58;181.3;-3.58;5.26;6.36;124.3;-0.01;0.05;0.05;103.7;0.18;0.2;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-28;2.35;11.23;181.1;-0.28;5.43;5.44;93.0;0.02;0.06;0.06;72.1;0.51;0.17;0.29;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-29;2.04;11.54;179.3;-3.64;1.13;3.81;162.7;-0.01;-0.01;0.02;217.8;0.51;0.12;0.36;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-06-30;2.58;9.44;103.3;-5.36;-7.28;9.04;233.6;-0.03;-0.14;0.14;259.7;0.18;0.06;0.29;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-07-01;2.93;8.76;148.2;5.92;-4.77;7.6;321.2;0.04;-0.03;0.05;319.1;0.16;0.07;0.23;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-07-02;3.99;13.17;206.9;5.52;4.69;7.24;40.3;0.05;0.07;0.09;56.8;1.22;0.21;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio + ROV/Mergulho + Offloading;Seguro;Seguro;Suspenso;Suspenso;Suspenso;Segura
2020-07-03;2.86;12.34;189.6;2.36;4.11;4.74;60.1;0.06;0.08;0.1;52.9;0.77;0.14;0.4;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-07-04;2.19;11.17;185.1;-0.82;-0.26;0.86;197.7;0.01;-0.01;0.02;337.2;0.37;0.14;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-05;1.98;9.92;111.5;-3.27;-6.03;6.86;241.5;-0.03;-0.12;0.12;256.8;0.25;0.03;0.42;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-06;1.48;8.01;77.2;0.12;-0.39;0.4;286.8;-0.04;-0.03;0.05;222.7;0.06;0.04;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-07;1.35;7.36;130.1;-4.3;-0.0;4.3;180.1;-0.04;-0.05;0.07;230.1;0.08;0.01;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-08;1.8;8.85;99.1;-2.23;-6.35;6.73;250.6;0.01;-0.09;0.09;276.5;0.16;0.04;0.23;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-09;1.89;7.79;142.5;3.32;1.4;3.6;22.8;0.01;0.02;0.02;54.7;0.06;0.03;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-10;2.31;10.52;203.7;0.62;1.7;1.81;69.9;0.0;0.0;0.0;12.2;0.32;0.22;0.03;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-11;2.18;10.64;129.6;-2.23;-6.13;6.52;250.0;-0.02;-0.11;0.12;260.2;0.34;0.03;0.31;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-12;1.7;12.13;104.8;-0.28;-3.86;3.87;265.8;-0.02;-0.09;0.09;254.8;0.45;0.03;0.38;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-13;1.59;11.59;155.3;1.2;0.28;1.23;13.3;-0.01;0.01;0.02;154.8;0.34;0.06;0.38;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-14;2.62;13.4;192.6;1.24;5.27;5.41;76.7;0.02;0.07;0.07;77.2;0.84;0.13;0.25;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-07-15;3.51;13.94;197.7;1.8;5.0;5.31;70.2;0.08;0.11;0.14;53.4;1.51;0.18;0.34;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Guindaste + Barco de Apoio + ROV/Mergulho + Offloading;Suspenso;Seguro;Suspenso;Suspenso;Suspenso;Segura
2020-07-16;2.73;12.72;194.7;-1.51;1.67;2.25;132.2;0.05;0.05;0.07;43.5;0.93;0.12;0.18;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-07-17;2.14;11.29;167.6;-4.3;-2.68;5.07;212.0;-0.02;-0.06;0.06;255.8;0.37;0.11;0.27;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-18;1.73;10.31;118.2;-4.9;-4.0;6.33;219.3;-0.07;-0.13;0.15;241.2;0.21;0.0;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-19;1.53;7.5;83.1;-3.78;-4.19;5.65;227.9;-0.08;-0.15;0.17;242.0;0.04;0.03;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-20;1.34;7.61;75.4;-1.28;-4.32;4.51;253.5;-0.05;-0.13;0.14;247.0;0.04;0.02;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-21;1.16;8.59;73.7;-0.38;-3.94;3.96;264.4;-0.04;-0.11;0.11;251.1;0.07;0.05;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-22;1.09;9.36;91.9;0.07;-2.52;2.52;271.6;-0.03;-0.08;0.08;249.8;0.09;0.04;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-23;1.18;9.4;121.2;-3.23;-2.07;3.84;212.7;-0.08;-0.12;0.14;237.1;0.09;0.0;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-24;1.62;8.25;97.8;-4.61;-4.64;6.54;225.2;-0.08;-0.17;0.19;243.8;0.08;0.03;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-25;1.87;7.32;74.4;-2.18;-5.57;5.98;248.6;-0.06;-0.15;0.17;249.0;0.06;0.04;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-26;2.06;8.87;166.5;-2.19;3.73;4.32;120.4;-0.07;-0.04;0.08;205.6;0.12;0.08;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-27;1.9;10.4;164.2;-2.55;-3.72;4.51;235.5;-0.01;-0.09;0.09;261.5;0.24;0.1;0.23;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-28;1.66;8.41;87.5;-1.58;-4.37;4.64;250.1;-0.01;-0.09;0.09;262.4;0.08;0.05;0.21;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-29;1.92;7.53;155.1;0.39;6.2;6.22;86.4;-0.04;0.05;0.06;126.3;0.08;0.03;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-30;2.3;8.97;177.7;-3.43;6.67;7.5;117.2;-0.03;0.03;0.04;133.3;0.13;0.12;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-07-31;2.62;12.42;172.6;-6.26;1.1;6.35;170.0;-0.05;-0.05;0.07;228.2;0.62;0.1;0.41;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-08-01;2.33;13.07;162.1;-4.65;-2.11;5.1;204.4;-0.07;-0.11;0.13;238.6;0.66;0.09;0.49;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-02;1.63;11.05;140.0;-2.19;-1.87;2.88;220.4;-0.06;-0.1;0.11;239.0;0.36;0.04;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-03;1.51;12.38;149.8;-1.72;-1.65;2.39;223.9;-0.06;-0.09;0.11;238.3;0.42;0.04;0.32;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-04;1.37;10.38;133.6;-2.88;-1.82;3.41;212.3;-0.08;-0.12;0.14;233.9;0.17;0.02;0.29;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-05;1.48;10.01;125.5;-4.07;-2.2;4.63;208.4;-0.1;-0.13;0.16;232.5;0.18;0.02;0.21;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-06;1.36;9.19;102.2;-3.93;-3.28;5.12;219.8;-0.1;-0.15;0.18;235.3;0.09;0.03;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-07;1.24;8.23;88.3;-3.57;-3.56;5.04;224.9;-0.09;-0.14;0.17;236.9;0.05;0.03;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-08;1.29;9.31;95.0;-2.86;-2.94;4.1;225.7;-0.06;-0.1;0.12;237.9;0.09;0.04;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-09;1.6;11.88;131.1;-3.4;-2.66;4.32;218.1;-0.05;-0.1;0.11;242.4;0.33;0.02;0.35;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-10;1.58;9.47;94.7;-2.97;-4.95;5.77;239.0;-0.04;-0.13;0.14;250.9;0.13;0.06;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-11;1.5;7.32;67.4;-1.19;-5.09;5.23;256.8;-0.04;-0.11;0.11;252.0;0.07;0.03;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-12;1.72;11.1;134.2;-1.99;0.22;2.0;173.5;-0.03;-0.02;0.04;222.8;0.34;0.03;0.4;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-13;2.43;12.79;170.2;-1.83;-3.2;3.68;240.2;0.03;-0.04;0.05;307.2;0.75;0.09;0.4;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-14;2.11;10.04;108.8;-1.89;-3.05;3.59;238.1;0.01;-0.04;0.04;279.5;0.22;0.04;0.32;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-15;2.03;8.59;76.6;-1.16;-4.34;4.49;255.1;0.03;-0.07;0.08;289.9;0.1;0.1;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-16;1.79;8.76;96.7;1.48;0.13;1.48;4.9;-0.03;-0.01;0.03;198.8;0.12;0.03;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-17;1.67;9.49;129.1;-1.38;-1.54;2.07;228.0;-0.01;-0.04;0.05;253.8;0.17;0.02;0.3;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-18;1.72;10.58;154.7;-2.24;-2.1;3.07;223.2;-0.03;-0.07;0.07;250.2;0.23;0.1;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-19;1.95;12.13;139.9;0.65;-3.18;3.25;281.5;0.01;-0.06;0.06;279.8;0.4;0.04;0.64;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-20;2.19;9.34;154.7;2.22;6.14;6.53;70.1;-0.04;0.07;0.08;117.2;0.14;0.12;0.19;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-21;2.86;9.31;190.8;1.09;8.82;8.89;82.9;0.02;0.12;0.12;79.7;0.24;0.21;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-08-22;2.69;10.34;187.9;-0.46;7.24;7.26;93.7;0.02;0.08;0.08;79.2;0.36;0.2;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-08-23;2.06;10.73;174.1;-2.86;2.87;4.05;134.9;-0.04;-0.01;0.05;198.4;0.3;0.13;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-24;1.87;9.99;145.4;-4.66;1.35;4.85;163.8;-0.1;-0.07;0.12;215.9;0.21;0.08;0.27;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-25;2.11;9.78;121.0;-4.41;2.31;4.98;152.3;-0.14;-0.09;0.17;214.9;0.23;0.0;0.27;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-26;2.34;10.8;116.5;-3.38;0.66;3.44;168.9;-0.15;-0.13;0.2;220.8;0.39;0.01;0.33;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-27;2.09;10.29;109.2;-4.08;-2.76;4.92;214.1;-0.15;-0.17;0.23;229.3;0.29;0.04;0.31;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-28;1.89;9.59;91.8;-4.58;-4.08;6.14;221.7;-0.12;-0.16;0.2;234.7;0.18;0.09;0.25;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-29;1.73;8.34;76.6;-3.63;-4.67;5.92;232.2;-0.07;-0.14;0.15;242.4;0.08;0.06;0.19;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-30;1.62;7.73;73.3;-1.07;-3.6;3.75;253.4;-0.04;-0.09;0.1;243.9;0.05;0.04;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-08-31;1.65;7.83;132.3;-0.65;4.73;4.77;97.8;-0.07;0.01;0.07;173.3;0.06;0.01;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-01;2.17;11.29;162.2;-5.58;3.63;6.66;147.0;-0.08;-0.03;0.09;202.1;0.51;0.09;0.32;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-02;3.13;14.23;167.2;-7.43;0.13;7.43;179.0;-0.09;-0.1;0.14;226.8;1.14;0.09;1.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio + ROV/Mergulho;Seguro;Seguro;Suspenso;Suspenso;Seguro;Segura
2020-09-03;2.99;13.6;134.3;-4.7;-5.61;7.32;230.0;-0.07;-0.16;0.18;247.7;1.29;0.03;0.9;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2020-09-04;2.03;11.29;116.7;-0.79;-0.52;0.95;213.4;-0.08;-0.07;0.11;222.2;0.51;0.01;0.59;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-05;1.68;10.06;149.6;-2.57;2.34;3.47;137.6;-0.08;-0.04;0.09;207.7;0.2;0.07;0.16;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-06;1.72;10.12;138.3;-4.69;-0.85;4.77;190.2;-0.09;-0.09;0.13;226.7;0.24;0.06;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-07;1.69;9.02;132.6;-3.84;0.95;3.96;166.2;-0.09;-0.07;0.12;218.7;0.11;0.03;0.18;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-08;2.49;10.95;138.6;-3.83;0.75;3.9;168.9;-0.09;-0.07;0.11;216.4;0.41;0.07;0.45;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-09;2.4;9.54;126.1;-5.17;0.29;5.18;176.8;-0.12;-0.11;0.17;223.3;0.21;0.02;0.44;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2020-09-10;2.11;9.43;108.6;-3.68;-3.64;5.18;224.7;-0.09;-0.15;0.17;239.0;0.22;0.04;0.23;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
